season,week,team_id,slot,player_id,player_name,position,nfl_team,opponent,fantasy_points,stat_5,stat_6,stat_7,stat_14,stat_15,stat_20,stat_21,stat_22,stat_28,stat_29,stat_32,stat_30,stat_33,stat_35,stat_36,stat_37,stat_38,stat_39,stat_45,stat_46,stat_47,stat_49,stat_50,stat_93,stat_53,stat_54
2024,4,1,WR,2562489,T. McLaurin,WR,WAS,@ARI,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,TE,2572219,B. Bowers,TE,LV,CLE,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,R/W/T,2552430,T. Lockett,,,@MIA,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,K,2570308,J. Moody,K,SF,NE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,DEF,100027,Steelers,,,@IND,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,BN,2540158,Z. Ertz,TE,WAS,@ARI,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,BN,2557898,C. Kupp,WR,SEA,@DET,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,BN,2560957,M. Andrews,TE,BAL,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,BN,2567883,Z. White,RB,LV,CLE,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,BN,2570224,M. Wilson,WR,ARI,WAS,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,BN,2570275,Q. Johnston,WR,LAC,KC,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,RES,2558914,K. Bourne,WR,NE,@SF,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,RES,2572507,R. Pearsall,WR,SF,NE,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,QB,2569819,C. Stroud,QB,HOU,JAX,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,RB,2557978,J. Conner,RB,ARI,WAS,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,RB,2564148,J. Taylor,RB,IND,PIT,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,WR,2560888,C. Sutton,WR,DEN,@NYJ,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,WR,2562492,J. Meyers,WR,LV,CLE,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,TE,2560995,D. Goedert,TE,PHI,@TB,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,R/W/T,2562734,D. Singletary,,,DAL,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,K,2558245,H. Butker,K,KC,@LAC,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,DEF,100024,Jets,,,DEN,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,BN,2543495,D. Adams,WR,LAR,@CHI,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,BN,2561324,G. Edwards,RB,LAC,KC,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,BN,2562238,A. Brown,WR,PHI,@TB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,BN,2562682,A. Mattison,RB,MIA,TEN,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,BN,2567283,I. Likely,TE,BAL,BUF,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,BN,2571859,K. Coleman,WR,BUF,@BAL,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,4,1,RES,2543496,O. Beckham,,,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,QB,2572564,J. Daniels,QB,WAS,CLE,21.72,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,RB,2566157,T. Etienne,RB,JAX,IND,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,RB,2568030,B. Hall,RB,NYJ,@MIN,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,WR,2558105,C. Godwin,WR,TB,@ATL,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,WR,2562489,T. McLaurin,WR,WAS,CLE,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,TE,2572219,B. Bowers,TE,LV,@DEN,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,R/W/T,2552430,T. Lockett,,,Bye,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,K,2570308,J. Moody,K,SF,ARI,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,DEF,100009,Broncos,,,LV,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,BN,2540158,Z. Ertz,TE,WAS,CLE,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,BN,2557898,C. Kupp,WR,SEA,NYG,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,BN,2560957,M. Andrews,TE,BAL,@CIN,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,BN,2561324,G. Edwards,RB,LAC,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,BN,2563707,D. Mooney,WR,ATL,TB,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,BN,2570224,M. Wilson,WR,ARI,@SF,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,RES,2572507,R. Pearsall,WR,SF,ARI,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,QB,2562382,K. Murray,QB,ARI,@SF,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,RB,2565276,A. Gibson,RB,NE,MIA,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,RB,2567328,J. Cook,RB,BUF,@HOU,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,WR,2568048,G. Wilson,WR,NYJ,@MIN,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,WR,2571907,R. Odunze,WR,CHI,CAR,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,TE,2560866,D. Schultz,TE,HOU,BUF,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,R/W/T,2568159,G. Pickens,,,@PIT,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,K,2536340,J. Tucker,K,BAL,@CIN,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,DEF,100029,49ers,,,ARI,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,BN,2506363,A. Rodgers,QB,NYJ,@MIN,15.76,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,BN,2540165,D. Hopkins,WR,BAL,@CIN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,BN,2566409,D. Smith,WR,PHI,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,BN,2569747,J. Gibbs,RB,DET,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,BN,2569759,D. Wicks,WR,GB,@LAR,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,5,1,BN,2572189,B. Corum,RB,LAR,GB,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,QB,2572564,J. Daniels,QB,WAS,@BAL,24.96,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,RB,2566157,T. Etienne,RB,JAX,@CHI,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,RB,2568030,B. Hall,RB,NYJ,BUF,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,WR,2558105,C. Godwin,WR,TB,@NO,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,WR,2562489,T. McLaurin,WR,WAS,@BAL,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,TE,2572219,B. Bowers,TE,LV,PIT,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,R/W/T,2563707,D. Mooney,,,@CAR,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,K,2561534,G. Joseph,K,NYJ,BUF,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,DEF,100009,Broncos,,,LAC,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,BN,2540158,Z. Ertz,TE,WAS,@BAL,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,BN,2552430,T. Lockett,WR,TEN,IND,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,BN,2557898,C. Kupp,WR,SEA,SF,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,BN,2560957,M. Andrews,TE,BAL,WAS,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,BN,2567586,R. Doubs,WR,GB,ARI,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,BN,2570119,D. Douglas,WR,NE,HOU,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,RES,2561324,G. Edwards,RB,LAC,@DEN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,RES,2572507,R. Pearsall,WR,SF,@SEA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,QB,2568216,B. Purdy,QB,SF,@SEA,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,RB,2562699,T. Pollard,RB,TEN,IND,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,RB,2563548,J. Dobbins,RB,LAC,@DEN,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,WR,2560813,D. Moore,WR,CHI,JAX,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,WR,2572477,L. McConkey,WR,LAC,@DEN,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,TE,2568312,C. Otton,TE,TB,@NO,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,R/W/T,2562502,D. Montgomery,,,@DAL,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,K,2556521,K. Fairbairn,K,HOU,@NE,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,DEF,100003,Bills,,,@NYJ,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,BN,2540258,T. Kelce,TE,KC,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,BN,2553728,R. Mostert,RB,LV,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,BN,2564556,J. Jefferson,WR,MIN,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,BN,2567334,K. Shakir,WR,BUF,@NYJ,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,BN,2567862,K. Williams,RB,LAR,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,6,1,BN,2569642,C. Brown,RB,CIN,@NYG,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,QB,2572564,J. Daniels,QB,WAS,CAR,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,RB,2567232,T. Allgeier,RB,ATL,SEA,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,RB,2568030,B. Hall,RB,NYJ,@PIT,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,WR,2562489,T. McLaurin,WR,WAS,CAR,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,WR,2563707,D. Mooney,WR,ATL,SEA,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,TE,2572219,B. Bowers,TE,LV,@LAR,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,R/W/T,2558105,C. Godwin,,,BAL,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,K,2565953,E. McPherson,K,CIN,@CLE,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,DEF,100009,Broncos,,,@NO,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,BN,2540158,Z. Ertz,TE,WAS,CAR,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,BN,2557898,C. Kupp,WR,SEA,@ATL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,BN,2560957,M. Andrews,TE,BAL,@TB,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,BN,2566157,T. Etienne,RB,JAX,NE,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,BN,2567586,R. Doubs,WR,GB,HOU,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,BN,2570119,D. Douglas,WR,NE,@JAX,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,RES,2561324,G. Edwards,RB,LAC,@ARI,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,RES,2572507,R. Pearsall,WR,SF,KC,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,QB,2569819,C. Stroud,QB,HOU,@GB,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,RB,2557978,J. Conner,RB,ARI,LAC,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,RB,2569882,T. Bigsby,RB,JAX,NE,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,WR,2543495,D. Adams,WR,LAR,LV,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,WR,2569573,Z. Flowers,WR,BAL,@TB,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,TE,2567283,I. Likely,TE,BAL,@TB,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,R/W/T,2568348,B. Robinson,,,CAR,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,K,2553112,J. Myers,K,SEA,@ATL,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,DEF,100024,Jets,,,@PIT,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,BN,2560888,C. Sutton,WR,DEN,@NO,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,BN,2560995,D. Goedert,TE,PHI,@NYG,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,BN,2562492,J. Meyers,WR,LV,@LAR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,BN,2562682,A. Mattison,RB,MIA,@IND,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,BN,2562734,D. Singletary,RB,NYG,PHI,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,7,1,BN,2564148,J. Taylor,RB,IND,MIA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,QB,2572564,J. Daniels,QB,WAS,CHI,24.24,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,RB,2567232,T. Allgeier,RB,ATL,@TB,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,RB,2568030,B. Hall,RB,NYJ,@NE,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,WR,2557898,C. Kupp,WR,SEA,BUF,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,WR,2567586,R. Doubs,WR,GB,@JAX,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,TE,2572219,B. Bowers,TE,LV,KC,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,R/W/T,2562489,T. McLaurin,,,CHI,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,K,2556601,W. Lutz,K,DEN,CAR,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,DEF,100009,Broncos,,,CAR,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,BN,2540158,Z. Ertz,TE,WAS,CHI,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,BN,2560957,M. Andrews,TE,BAL,@CLE,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,BN,2563707,D. Mooney,WR,ATL,@TB,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,BN,2566157,T. Etienne,RB,JAX,GB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,BN,2572354,B. Allen,RB,NYJ,@NE,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,BN,2572507,R. Pearsall,WR,SF,DAL,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,RES,2561324,G. Edwards,RB,LAC,NO,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,QB,2564007,J. Love,QB,GB,@JAX,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,RB,2557917,K. Hunt,RB,KC,@LV,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,RB,2566343,R. Stevenson,RB,NE,NYJ,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,WR,2556214,T. Hill,WR,MIA,ARI,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,WR,2569765,J. Reed,WR,GB,@JAX,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,TE,2557986,D. Njoku,TE,CLE,BAL,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,R/W/T,2568315,R. White,,,ATL,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,K,2559205,Y. Koo,K,ATL,@TB,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,DEF,100005,Bears,,,@WAS,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,BN,2555334,J. Goff,QB,DET,TEN,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,BN,2562407,J. Hill,RB,BAL,@CLE,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,BN,2564136,M. Pittman,WR,IND,@HOU,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,BN,2572186,X. Worthy,WR,KC,@LV,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,BN,100022,Saints,,,@LAC,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,RES,2562378,T. Hockenson,TE,MIN,@LAR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,8,1,RES,2567808,I. Pacheco,RB,KC,@LV,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,QB,2572564,J. Daniels,QB,WAS,@NYG,23.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,RB,2566157,T. Etienne,RB,JAX,@PHI,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,RB,2568030,B. Hall,RB,NYJ,HOU,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,WR,2562489,T. McLaurin,WR,WAS,@NYG,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,WR,2563707,D. Mooney,WR,ATL,DAL,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,TE,2572219,B. Bowers,TE,LV,@CIN,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,R/W/T,2557898,C. Kupp,,,LAR,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,K,2570125,C. Ryland,K,ARI,CHI,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,DEF,100009,Broncos,,,@BAL,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,BN,2540158,Z. Ertz,TE,WAS,@NYG,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,BN,2560957,M. Andrews,TE,BAL,DEN,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,BN,2567232,T. Allgeier,RB,ATL,DAL,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,BN,2567586,R. Doubs,WR,GB,DET,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,BN,2572354,B. Allen,RB,NYJ,HOU,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,BN,2572507,R. Pearsall,WR,SF,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,RES,2561324,G. Edwards,RB,LAC,@CLE,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,QB,2532820,K. Cousins,QB,ATL,DAL,23.78,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,RB,2556075,D. Henry,RB,BAL,DEN,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,RB,2558116,A. Jones,RB,MIN,IND,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,WR,2562238,A. Brown,WR,PHI,JAX,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,WR,2566073,A. St. Brown,WR,DET,@GB,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,TE,2568117,T. McBride,TE,ARI,CHI,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,R/W/T,2571859,K. Coleman,,,MIA,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,K,2563596,T. Bass,K,BUF,MIA,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,DEF,100020,Vikings,,,IND,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,BN,2562736,D. Slayton,WR,NYG,WAS,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,BN,2563896,J. Jeudy,WR,CLE,LAC,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,BN,2567907,T. Chandler,RB,MIN,IND,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,BN,2569257,J. Mason,RB,MIN,IND,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,BN,2570119,D. Douglas,WR,NE,@TEN,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,BN,2572498,I. Guerendo,RB,SF,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,RES,2566127,N. Collins,WR,HOU,@NYJ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,9,1,RES,2567565,J. Williams,WR,DET,@GB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,QB,2572564,J. Daniels,QB,WAS,PIT,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,RB,2566157,T. Etienne,RB,JAX,MIN,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,RB,2568030,B. Hall,RB,NYJ,@ARI,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,WR,2562489,T. McLaurin,WR,WAS,PIT,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,WR,2563707,D. Mooney,WR,ATL,@NO,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,TE,2540158,Z. Ertz,TE,WAS,PIT,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,R/W/T,2557898,C. Kupp,,,Bye,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,K,2570308,J. Moody,K,SF,@TB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,DEF,100009,Broncos,,,@KC,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,BN,2560957,M. Andrews,TE,BAL,CIN,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,BN,2567232,T. Allgeier,RB,ATL,@NO,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,BN,2567586,R. Doubs,WR,GB,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,BN,2572219,B. Bowers,TE,LV,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,BN,2572354,B. Allen,RB,NYJ,@ARI,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,BN,2572507,R. Pearsall,WR,SF,@TB,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,QB,2564832,J. Hurts,QB,PHI,@DAL,33.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,RB,2565899,C. Hubbard,RB,CAR,NYG,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,RB,2569558,B. Robinson,RB,ATL,@NO,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,WR,2567250,D. London,WR,ATL,@NO,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,WR,2572342,M. Nabers,WR,NYG,@CAR,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,TE,2558266,G. Kittle,TE,SF,@TB,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,R/W/T,2565114,J. Jennings,,,@TB,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,K,2558172,J. Elliott,K,PHI,@DAL,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,DEF,100023,Giants,,,@CAR,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,BN,2560907,M. Valdes-Scantling,WR,SEA,Bye,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,BN,2562693,J. Oliver,TE,MIN,@JAX,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,BN,2565295,R. Dowdle,RB,CAR,NYG,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,BN,2569681,C. Tillman,WR,CLE,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,BN,2570341,J. Smith-Njigba,WR,SEA,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,BN,100011,Packers,,,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,10,1,RES,2562379,M. Brown,WR,KC,DEN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,QB,2572564,J. Daniels,QB,WAS,@PHI,15.44,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,RB,2566157,T. Etienne,RB,JAX,@DET,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,RB,2568030,B. Hall,RB,NYJ,IND,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,WR,2557898,C. Kupp,WR,SEA,@SF,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,WR,2562489,T. McLaurin,WR,WAS,@PHI,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
